,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2017-01-21 00:00:00,9,1,21,0,9.0,6.0
2017-01-21 01:00:00,8,1,21,1,9.0,9.0
2017-01-21 02:00:00,6,1,21,2,8.0,9.0
2017-01-21 03:00:00,6,1,21,3,6.0,8.0
2017-01-21 04:00:00,1,1,21,4,6.0,6.0
2017-01-21 05:00:00,4,1,21,5,1.0,6.0
2017-01-21 06:00:00,5,1,21,6,4.0,1.0
2017-01-21 07:00:00,4,1,21,7,5.0,4.0
2017-01-21 08:00:00,5,1,21,8,4.0,5.0
2017-01-21 09:00:00,9,1,21,9,5.0,4.0
2017-01-21 10:00:00,9,1,21,10,9.0,5.0
2017-01-21 11:00:00,10,1,21,11,9.0,9.0
2017-01-21 12:00:00,5,1,21,12,10.0,9.0
2017-01-21 13:00:00,7,1,21,13,5.0,10.0
2017-01-21 14:00:00,5,1,21,14,7.0,5.0
2017-01-21 15:00:00,8,1,21,15,5.0,7.0
2017-01-21 16:00:00,6,1,21,16,8.0,5.0
2017-01-21 17:00:00,6,1,21,17,6.0,8.0
2017-01-21 18:00:00,4,1,21,18,6.0,6.0
2017-01-21 19:00:00,10,1,21,19,4.0,6.0
2017-01-21 20:00:00,6,1,21,20,10.0,4.0
2017-01-21 21:00:00,9,1,21,21,6.0,10.0
2017-01-21 22:00:00,8,1,21,22,9.0,6.0
2017-01-21 23:00:00,10,1,21,23,8.0,9.0
2017-01-22 00:00:00,5,1,22,0,10.0,8.0
2017-01-22 01:00:00,5,1,22,1,5.0,10.0
2017-01-22 02:00:00,6,1,22,2,5.0,5.0
2017-01-22 03:00:00,3,1,22,3,6.0,5.0
2017-01-22 04:00:00,5,1,22,4,3.0,6.0
2017-01-22 05:00:00,6,1,22,5,5.0,3.0
2017-01-22 06:00:00,5,1,22,6,6.0,5.0
2017-01-22 07:00:00,6,1,22,7,5.0,6.0
2017-01-22 08:00:00,3,1,22,8,6.0,5.0
2017-01-22 09:00:00,7,1,22,9,3.0,6.0
2017-01-22 10:00:00,7,1,22,10,7.0,3.0
2017-01-22 11:00:00,9,1,22,11,7.0,7.0
2017-01-22 12:00:00,6,1,22,12,9.0,7.0
2017-01-22 13:00:00,7,1,22,13,6.0,9.0
2017-01-22 14:00:00,5,1,22,14,7.0,6.0
2017-01-22 15:00:00,5,1,22,15,5.0,7.0
2017-01-22 16:00:00,7,1,22,16,5.0,5.0
2017-01-22 17:00:00,7,1,22,17,7.0,5.0
2017-01-22 18:00:00,3,1,22,18,7.0,7.0
2017-01-22 19:00:00,3,1,22,19,3.0,7.0
2017-01-22 20:00:00,7,1,22,20,3.0,3.0
2017-01-22 21:00:00,9,1,22,21,7.0,3.0
2017-01-22 22:00:00,7,1,22,22,9.0,7.0
2017-01-22 23:00:00,11,1,22,23,7.0,9.0
2017-01-23 00:00:00,9,1,23,0,11.0,7.0
2017-01-23 01:00:00,5,1,23,1,9.0,11.0
2017-01-23 02:00:00,6,1,23,2,5.0,9.0
2017-01-23 03:00:00,5,1,23,3,6.0,5.0
2017-01-23 04:00:00,6,1,23,4,5.0,6.0
2017-01-23 05:00:00,6,1,23,5,6.0,5.0
2017-01-23 06:00:00,7,1,23,6,6.0,6.0
2017-01-23 07:00:00,4,1,23,7,7.0,6.0
2017-01-23 08:00:00,4,1,23,8,4.0,7.0
2017-01-23 09:00:00,5,1,23,9,4.0,4.0
2017-01-23 10:00:00,5,1,23,10,5.0,4.0
2017-01-23 11:00:00,8,1,23,11,5.0,5.0
2017-01-23 12:00:00,13,1,23,12,8.0,5.0
2017-01-23 13:00:00,6,1,23,13,13.0,8.0
2017-01-23 14:00:00,11,1,23,14,6.0,13.0
2017-01-23 15:00:00,8,1,23,15,11.0,6.0
2017-01-23 16:00:00,11,1,23,16,8.0,11.0
2017-01-23 17:00:00,11,1,23,17,11.0,8.0
2017-01-23 18:00:00,8,1,23,18,11.0,11.0
2017-01-23 19:00:00,10,1,23,19,8.0,11.0
2017-01-23 20:00:00,8,1,23,20,10.0,8.0
2017-01-23 21:00:00,7,1,23,21,8.0,10.0
2017-01-23 22:00:00,10,1,23,22,7.0,8.0
2017-01-23 23:00:00,10,1,23,23,10.0,7.0
2017-01-24 00:00:00,8,1,24,0,10.0,10.0
2017-01-24 01:00:00,5,1,24,1,8.0,10.0
2017-01-24 02:00:00,7,1,24,2,5.0,8.0
2017-01-24 03:00:00,9,1,24,3,7.0,5.0
2017-01-24 04:00:00,4,1,24,4,9.0,7.0
2017-01-24 05:00:00,6,1,24,5,4.0,9.0
2017-01-24 06:00:00,5,1,24,6,6.0,4.0
2017-01-24 07:00:00,3,1,24,7,5.0,6.0
2017-01-24 08:00:00,7,1,24,8,3.0,5.0
2017-01-24 09:00:00,8,1,24,9,7.0,3.0
2017-01-24 10:00:00,8,1,24,10,8.0,7.0
2017-01-24 11:00:00,13,1,24,11,8.0,8.0
2017-01-24 12:00:00,16,1,24,12,13.0,8.0
2017-01-24 13:00:00,16,1,24,13,16.0,13.0
2017-01-24 14:00:00,9,1,24,14,16.0,16.0
2017-01-24 15:00:00,14,1,24,15,9.0,16.0
2017-01-24 16:00:00,10,1,24,16,14.0,9.0
2017-01-24 17:00:00,15,1,24,17,10.0,14.0
2017-01-24 18:00:00,17,1,24,18,15.0,10.0
2017-01-24 19:00:00,18,1,24,19,17.0,15.0
2017-01-24 20:00:00,14,1,24,20,18.0,17.0
2017-01-24 21:00:00,16,1,24,21,14.0,18.0
2017-01-24 22:00:00,10,1,24,22,16.0,14.0
2017-01-24 23:00:00,12,1,24,23,10.0,16.0
2017-01-25 00:00:00,9,1,25,0,12.0,10.0
2017-01-25 01:00:00,9,1,25,1,9.0,12.0
2017-01-25 02:00:00,4,1,25,2,9.0,9.0
2017-01-25 03:00:00,7,1,25,3,4.0,9.0
2017-01-25 04:00:00,6,1,25,4,7.0,4.0
2017-01-25 05:00:00,7,1,25,5,6.0,7.0
2017-01-25 06:00:00,2,1,25,6,7.0,6.0
2017-01-25 07:00:00,4,1,25,7,2.0,7.0
2017-01-25 08:00:00,6,1,25,8,4.0,2.0
2017-01-25 09:00:00,6,1,25,9,6.0,4.0
2017-01-25 10:00:00,12,1,25,10,6.0,6.0
2017-01-25 11:00:00,14,1,25,11,12.0,6.0
2017-01-25 12:00:00,15,1,25,12,14.0,12.0
2017-01-25 13:00:00,6,1,25,13,15.0,14.0
2017-01-25 14:00:00,14,1,25,14,6.0,15.0
2017-01-25 15:00:00,9,1,25,15,14.0,6.0
2017-01-25 16:00:00,9,1,25,16,9.0,14.0
2017-01-25 17:00:00,7,1,25,17,9.0,9.0
2017-01-25 18:00:00,7,1,25,18,7.0,9.0
2017-01-25 19:00:00,7,1,25,19,7.0,7.0
2017-01-25 20:00:00,7,1,25,20,7.0,7.0
2017-01-25 21:00:00,9,1,25,21,7.0,7.0
2017-01-25 22:00:00,9,1,25,22,9.0,7.0
2017-01-25 23:00:00,5,1,25,23,9.0,9.0
2017-01-26 00:00:00,7,1,26,0,5.0,9.0
2017-01-26 01:00:00,3,1,26,1,7.0,5.0
2017-01-26 02:00:00,7,1,26,2,3.0,7.0
2017-01-26 03:00:00,3,1,26,3,7.0,3.0
2017-01-26 04:00:00,2,1,26,4,3.0,7.0
2017-01-26 05:00:00,6,1,26,5,2.0,3.0
2017-01-26 06:00:00,2,1,26,6,6.0,2.0
2017-01-26 07:00:00,6,1,26,7,2.0,6.0
2017-01-26 08:00:00,7,1,26,8,6.0,2.0
2017-01-26 09:00:00,5,1,26,9,7.0,6.0
2017-01-26 10:00:00,6,1,26,10,5.0,7.0
2017-01-26 11:00:00,7,1,26,11,6.0,5.0
2017-01-26 12:00:00,7,1,26,12,7.0,6.0
2017-01-26 13:00:00,9,1,26,13,7.0,7.0
2017-01-26 14:00:00,9,1,26,14,9.0,7.0
2017-01-26 15:00:00,8,1,26,15,9.0,9.0
2017-01-26 16:00:00,7,1,26,16,8.0,9.0
2017-01-26 17:00:00,7,1,26,17,7.0,8.0
2017-01-26 18:00:00,8,1,26,18,7.0,7.0
2017-01-26 19:00:00,7,1,26,19,8.0,7.0
2017-01-26 20:00:00,8,1,26,20,7.0,8.0
2017-01-26 21:00:00,7,1,26,21,8.0,7.0
2017-01-26 22:00:00,9,1,26,22,7.0,8.0
2017-01-26 23:00:00,7,1,26,23,9.0,7.0
2017-01-27 00:00:00,9,1,27,0,7.0,9.0
2017-01-27 01:00:00,5,1,27,1,9.0,7.0
2017-01-27 02:00:00,4,1,27,2,5.0,9.0
2017-01-27 03:00:00,2,1,27,3,4.0,5.0
2017-01-27 04:00:00,5,1,27,4,2.0,4.0
2017-01-27 05:00:00,4,1,27,5,5.0,2.0
2017-01-27 06:00:00,3,1,27,6,4.0,5.0
2017-01-27 07:00:00,6,1,27,7,3.0,4.0
2017-01-27 08:00:00,4,1,27,8,6.0,3.0
2017-01-27 09:00:00,8,1,27,9,4.0,6.0
2017-01-27 10:00:00,5,1,27,10,8.0,4.0
2017-01-27 11:00:00,11,1,27,11,5.0,8.0
2017-01-27 12:00:00,10,1,27,12,11.0,5.0
2017-01-27 13:00:00,9,1,27,13,10.0,11.0
2017-01-27 14:00:00,12,1,27,14,9.0,10.0
2017-01-27 15:00:00,6,1,27,15,12.0,9.0
2017-01-27 16:00:00,10,1,27,16,6.0,12.0
2017-01-27 17:00:00,9,1,27,17,10.0,6.0
2017-01-27 18:00:00,10,1,27,18,9.0,10.0
2017-01-27 19:00:00,8,1,27,19,10.0,9.0
2017-01-27 20:00:00,6,1,27,20,8.0,10.0
2017-01-27 21:00:00,8,1,27,21,6.0,8.0
2017-01-27 22:00:00,2,1,27,22,8.0,6.0
2017-01-27 23:00:00,7,1,27,23,2.0,8.0
2017-01-28 00:00:00,6,1,28,0,7.0,2.0
2017-01-28 01:00:00,5,1,28,1,6.0,7.0
2017-01-28 02:00:00,5,1,28,2,5.0,6.0
2017-01-28 03:00:00,3,1,28,3,5.0,5.0
2017-01-28 04:00:00,6,1,28,4,3.0,5.0
2017-01-28 05:00:00,5,1,28,5,6.0,3.0
2017-01-28 06:00:00,5,1,28,6,5.0,6.0
2017-01-28 07:00:00,3,1,28,7,5.0,5.0
2017-01-28 08:00:00,6,1,28,8,3.0,5.0
2017-01-28 09:00:00,4,1,28,9,6.0,3.0
2017-01-28 10:00:00,7,1,28,10,4.0,6.0
2017-01-28 11:00:00,5,1,28,11,7.0,4.0
2017-01-28 12:00:00,4,1,28,12,5.0,7.0
2017-01-28 13:00:00,9,1,28,13,4.0,5.0
2017-01-28 14:00:00,4,1,28,14,9.0,4.0
2017-01-28 15:00:00,7,1,28,15,4.0,9.0
2017-01-28 16:00:00,5,1,28,16,7.0,4.0
2017-01-28 17:00:00,9,1,28,17,5.0,7.0
2017-01-28 18:00:00,5,1,28,18,9.0,5.0
2017-01-28 19:00:00,10,1,28,19,5.0,9.0
2017-01-28 20:00:00,8,1,28,20,10.0,5.0
2017-01-28 21:00:00,12,1,28,21,8.0,10.0
2017-01-28 22:00:00,6,1,28,22,12.0,8.0
2017-01-28 23:00:00,8,1,28,23,6.0,12.0
2017-01-29 00:00:00,6,1,29,0,8.0,6.0
2017-01-29 01:00:00,4,1,29,1,6.0,8.0
2017-01-29 02:00:00,4,1,29,2,4.0,6.0
2017-01-29 03:00:00,3,1,29,3,4.0,4.0
2017-01-29 04:00:00,3,1,29,4,3.0,4.0
2017-01-29 05:00:00,2,1,29,5,3.0,3.0
2017-01-29 06:00:00,5,1,29,6,2.0,3.0
2017-01-29 07:00:00,4,1,29,7,5.0,2.0
2017-01-29 08:00:00,3,1,29,8,4.0,5.0
2017-01-29 09:00:00,6,1,29,9,3.0,4.0
2017-01-29 10:00:00,5,1,29,10,6.0,3.0
2017-01-29 11:00:00,8,1,29,11,5.0,6.0
2017-01-29 12:00:00,6,1,29,12,8.0,5.0
2017-01-29 13:00:00,3,1,29,13,6.0,8.0
2017-01-29 14:00:00,6,1,29,14,3.0,6.0
2017-01-29 15:00:00,5,1,29,15,6.0,3.0
2017-01-29 16:00:00,8,1,29,16,5.0,6.0
2017-01-29 17:00:00,3,1,29,17,8.0,5.0
2017-01-29 18:00:00,5,1,29,18,3.0,8.0
2017-01-29 19:00:00,10,1,29,19,5.0,3.0
2017-01-29 20:00:00,9,1,29,20,10.0,5.0
2017-01-29 21:00:00,7,1,29,21,9.0,10.0
2017-01-29 22:00:00,7,1,29,22,7.0,9.0
2017-01-29 23:00:00,5,1,29,23,7.0,7.0
2017-01-30 00:00:00,7,1,30,0,5.0,7.0
2017-01-30 01:00:00,6,1,30,1,7.0,5.0
2017-01-30 02:00:00,2,1,30,2,6.0,7.0
2017-01-30 03:00:00,7,1,30,3,2.0,6.0
2017-01-30 04:00:00,6,1,30,4,7.0,2.0
2017-01-30 05:00:00,7,1,30,5,6.0,7.0
2017-01-30 06:00:00,5,1,30,6,7.0,6.0
2017-01-30 07:00:00,5,1,30,7,5.0,7.0
2017-01-30 08:00:00,6,1,30,8,5.0,5.0
2017-01-30 09:00:00,6,1,30,9,6.0,5.0
2017-01-30 10:00:00,12,1,30,10,6.0,6.0
2017-01-30 11:00:00,11,1,30,11,12.0,6.0
2017-01-30 12:00:00,12,1,30,12,11.0,12.0
2017-01-30 13:00:00,8,1,30,13,12.0,11.0
2017-01-30 14:00:00,9,1,30,14,8.0,12.0
2017-01-30 15:00:00,9,1,30,15,9.0,8.0
2017-01-30 16:00:00,10,1,30,16,9.0,9.0
2017-01-30 17:00:00,10,1,30,17,10.0,9.0
2017-01-30 18:00:00,15,1,30,18,10.0,10.0
2017-01-30 19:00:00,12,1,30,19,15.0,10.0
2017-01-30 20:00:00,12,1,30,20,12.0,15.0
2017-01-30 21:00:00,7,1,30,21,12.0,12.0
2017-01-30 22:00:00,11,1,30,22,7.0,12.0
2017-01-30 23:00:00,12,1,30,23,11.0,7.0
2017-01-31 00:00:00,6,1,31,0,12.0,11.0
2017-01-31 01:00:00,4,1,31,1,6.0,12.0
2017-01-31 02:00:00,4,1,31,2,4.0,6.0
2017-01-31 03:00:00,4,1,31,3,4.0,4.0
2017-01-31 04:00:00,6,1,31,4,4.0,4.0
2017-01-31 05:00:00,6,1,31,5,6.0,4.0
2017-01-31 06:00:00,6,1,31,6,6.0,6.0
2017-01-31 07:00:00,5,1,31,7,6.0,6.0
2017-01-31 08:00:00,6,1,31,8,5.0,6.0
2017-01-31 09:00:00,7,1,31,9,6.0,5.0
2017-01-31 10:00:00,8,1,31,10,7.0,6.0
2017-01-31 11:00:00,12,1,31,11,8.0,7.0
2017-01-31 12:00:00,12,1,31,12,12.0,8.0
2017-01-31 13:00:00,10,1,31,13,12.0,12.0
2017-01-31 14:00:00,11,1,31,14,10.0,12.0
2017-01-31 15:00:00,12,1,31,15,11.0,10.0
2017-01-31 16:00:00,11,1,31,16,12.0,11.0
2017-01-31 17:00:00,12,1,31,17,11.0,12.0
2017-01-31 18:00:00,9,1,31,18,12.0,11.0
2017-01-31 19:00:00,9,1,31,19,9.0,12.0
2017-01-31 20:00:00,8,1,31,20,9.0,9.0
2017-01-31 21:00:00,9,1,31,21,8.0,9.0
2017-01-31 22:00:00,9,1,31,22,9.0,8.0
2017-01-31 23:00:00,5,1,31,23,9.0,9.0
2017-02-01 00:00:00,5,2,1,0,5.0,9.0
2017-02-01 01:00:00,3,2,1,1,5.0,5.0
2017-02-01 02:00:00,6,2,1,2,3.0,5.0
2017-02-01 03:00:00,6,2,1,3,6.0,3.0
2017-02-01 04:00:00,2,2,1,4,6.0,6.0
2017-02-01 05:00:00,5,2,1,5,2.0,6.0
2017-02-01 06:00:00,3,2,1,6,5.0,2.0
2017-02-01 07:00:00,4,2,1,7,3.0,5.0
2017-02-01 08:00:00,7,2,1,8,4.0,3.0
2017-02-01 09:00:00,4,2,1,9,7.0,4.0
2017-02-01 10:00:00,9,2,1,10,4.0,7.0
2017-02-01 11:00:00,9,2,1,11,9.0,4.0
2017-02-01 12:00:00,12,2,1,12,9.0,9.0
2017-02-01 13:00:00,10,2,1,13,12.0,9.0
2017-02-01 14:00:00,13,2,1,14,10.0,12.0
2017-02-01 15:00:00,13,2,1,15,13.0,10.0
2017-02-01 16:00:00,10,2,1,16,13.0,13.0
2017-02-01 17:00:00,13,2,1,17,10.0,13.0
2017-02-01 18:00:00,9,2,1,18,13.0,10.0
2017-02-01 19:00:00,8,2,1,19,9.0,13.0
2017-02-01 20:00:00,8,2,1,20,8.0,9.0
2017-02-01 21:00:00,15,2,1,21,8.0,8.0
2017-02-01 22:00:00,14,2,1,22,15.0,8.0
2017-02-01 23:00:00,14,2,1,23,14.0,15.0
2017-02-02 00:00:00,7,2,2,0,14.0,14.0
2017-02-02 01:00:00,7,2,2,1,7.0,14.0
2017-02-02 02:00:00,5,2,2,2,7.0,7.0
2017-02-02 03:00:00,7,2,2,3,5.0,7.0
2017-02-02 04:00:00,7,2,2,4,7.0,5.0
2017-02-02 05:00:00,6,2,2,5,7.0,7.0
2017-02-02 06:00:00,5,2,2,6,6.0,7.0
2017-02-02 07:00:00,4,2,2,7,5.0,6.0
2017-02-02 08:00:00,8,2,2,8,4.0,5.0
2017-02-02 09:00:00,11,2,2,9,8.0,4.0
2017-02-02 10:00:00,12,2,2,10,11.0,8.0
2017-02-02 11:00:00,10,2,2,11,12.0,11.0
2017-02-02 12:00:00,13,2,2,12,10.0,12.0
2017-02-02 13:00:00,13,2,2,13,13.0,10.0
2017-02-02 14:00:00,11,2,2,14,13.0,13.0
2017-02-02 15:00:00,11,2,2,15,11.0,13.0
2017-02-02 16:00:00,13,2,2,16,11.0,11.0
2017-02-02 17:00:00,12,2,2,17,13.0,11.0
2017-02-02 18:00:00,12,2,2,18,12.0,13.0
2017-02-02 19:00:00,10,2,2,19,12.0,12.0
2017-02-02 20:00:00,11,2,2,20,10.0,12.0
2017-02-02 21:00:00,12,2,2,21,11.0,10.0
2017-02-02 22:00:00,9,2,2,22,12.0,11.0
2017-02-02 23:00:00,9,2,2,23,9.0,12.0
2017-02-03 00:00:00,7,2,3,0,9.0,9.0
2017-02-03 01:00:00,6,2,3,1,7.0,9.0
2017-02-03 02:00:00,6,2,3,2,6.0,7.0
2017-02-03 03:00:00,3,2,3,3,6.0,6.0
2017-02-03 04:00:00,6,2,3,4,3.0,6.0
2017-02-03 05:00:00,3,2,3,5,6.0,3.0
2017-02-03 06:00:00,5,2,3,6,3.0,6.0
2017-02-03 07:00:00,5,2,3,7,5.0,3.0
2017-02-03 08:00:00,6,2,3,8,5.0,5.0
2017-02-03 09:00:00,11,2,3,9,6.0,5.0
2017-02-03 10:00:00,10,2,3,10,11.0,6.0
2017-02-03 11:00:00,10,2,3,11,10.0,11.0
2017-02-03 12:00:00,13,2,3,12,10.0,10.0
2017-02-03 13:00:00,7,2,3,13,13.0,10.0
2017-02-03 14:00:00,9,2,3,14,7.0,13.0
2017-02-03 15:00:00,14,2,3,15,9.0,7.0
2017-02-03 16:00:00,9,2,3,16,14.0,9.0
2017-02-03 17:00:00,8,2,3,17,9.0,14.0
2017-02-03 18:00:00,13,2,3,18,8.0,9.0
2017-02-03 19:00:00,11,2,3,19,13.0,8.0
2017-02-03 20:00:00,19,2,3,20,11.0,13.0
2017-02-03 21:00:00,9,2,3,21,19.0,11.0
2017-02-03 22:00:00,11,2,3,22,9.0,19.0
2017-02-03 23:00:00,11,2,3,23,11.0,9.0
2017-02-04 00:00:00,14,2,4,0,11.0,11.0
2017-02-04 01:00:00,6,2,4,1,14.0,11.0
2017-02-04 02:00:00,3,2,4,2,6.0,14.0
2017-02-04 03:00:00,7,2,4,3,3.0,6.0
2017-02-04 04:00:00,2,2,4,4,7.0,3.0
2017-02-04 05:00:00,3,2,4,5,2.0,7.0
2017-02-04 06:00:00,6,2,4,6,3.0,2.0
2017-02-04 07:00:00,5,2,4,7,6.0,3.0
2017-02-04 08:00:00,18,2,4,8,5.0,6.0
2017-02-04 09:00:00,21,2,4,9,18.0,5.0
2017-02-04 10:00:00,18,2,4,10,21.0,18.0
2017-02-04 11:00:00,14,2,4,11,18.0,21.0
2017-02-04 12:00:00,15,2,4,12,14.0,18.0
2017-02-04 13:00:00,15,2,4,13,15.0,14.0
2017-02-04 14:00:00,12,2,4,14,15.0,15.0
2017-02-04 15:00:00,10,2,4,15,12.0,15.0
2017-02-04 16:00:00,12,2,4,16,10.0,12.0
2017-02-04 17:00:00,8,2,4,17,12.0,10.0
2017-02-04 18:00:00,10,2,4,18,8.0,12.0
2017-02-04 19:00:00,10,2,4,19,10.0,8.0
2017-02-04 20:00:00,15,2,4,20,10.0,10.0
2017-02-04 21:00:00,13,2,4,21,15.0,10.0
2017-02-04 22:00:00,17,2,4,22,13.0,15.0
2017-02-04 23:00:00,14,2,4,23,17.0,13.0
2017-02-05 00:00:00,9,2,5,0,14.0,17.0
2017-02-05 01:00:00,7,2,5,1,9.0,14.0
2017-02-05 02:00:00,4,2,5,2,7.0,9.0
2017-02-05 03:00:00,6,2,5,3,4.0,7.0
2017-02-05 04:00:00,4,2,5,4,6.0,4.0
2017-02-05 05:00:00,4,2,5,5,4.0,6.0
2017-02-05 06:00:00,2,2,5,6,4.0,4.0
2017-02-05 07:00:00,6,2,5,7,2.0,4.0
2017-02-05 08:00:00,4,2,5,8,6.0,2.0
2017-02-05 09:00:00,8,2,5,9,4.0,6.0
2017-02-05 10:00:00,6,2,5,10,8.0,4.0
2017-02-05 11:00:00,13,2,5,11,6.0,8.0
2017-02-05 12:00:00,28,2,5,12,13.0,6.0
2017-02-05 13:00:00,23,2,5,13,28.0,13.0
2017-02-05 14:00:00,16,2,5,14,23.0,28.0
2017-02-05 15:00:00,11,2,5,15,16.0,23.0
2017-02-05 16:00:00,13,2,5,16,11.0,16.0
2017-02-05 17:00:00,14,2,5,17,13.0,11.0
2017-02-05 18:00:00,12,2,5,18,14.0,13.0
2017-02-05 19:00:00,17,2,5,19,12.0,14.0
2017-02-05 20:00:00,14,2,5,20,17.0,12.0
2017-02-05 21:00:00,18,2,5,21,14.0,17.0
2017-02-05 22:00:00,14,2,5,22,18.0,14.0
2017-02-05 23:00:00,13,2,5,23,14.0,18.0
2017-02-06 00:00:00,8,2,6,0,13.0,14.0
2017-02-06 01:00:00,8,2,6,1,8.0,13.0
2017-02-06 02:00:00,6,2,6,2,8.0,8.0
2017-02-06 03:00:00,3,2,6,3,6.0,8.0
2017-02-06 04:00:00,3,2,6,4,3.0,6.0
2017-02-06 05:00:00,3,2,6,5,3.0,3.0
2017-02-06 06:00:00,4,2,6,6,3.0,3.0
2017-02-06 07:00:00,3,2,6,7,4.0,3.0
2017-02-06 08:00:00,5,2,6,8,3.0,4.0
2017-02-06 09:00:00,17,2,6,9,5.0,3.0
2017-02-06 10:00:00,11,2,6,10,17.0,5.0
2017-02-06 11:00:00,12,2,6,11,11.0,17.0
2017-02-06 12:00:00,18,2,6,12,12.0,11.0
2017-02-06 13:00:00,14,2,6,13,18.0,12.0
2017-02-06 14:00:00,13,2,6,14,14.0,18.0
2017-02-06 15:00:00,10,2,6,15,13.0,14.0
2017-02-06 16:00:00,9,2,6,16,10.0,13.0
2017-02-06 17:00:00,12,2,6,17,9.0,10.0
2017-02-06 18:00:00,12,2,6,18,12.0,9.0
2017-02-06 19:00:00,14,2,6,19,12.0,12.0
2017-02-06 20:00:00,11,2,6,20,14.0,12.0
2017-02-06 21:00:00,9,2,6,21,11.0,14.0
2017-02-06 22:00:00,12,2,6,22,9.0,11.0
2017-02-06 23:00:00,15,2,6,23,12.0,9.0
2017-02-07 00:00:00,6,2,7,0,15.0,12.0
2017-02-07 01:00:00,10,2,7,1,6.0,15.0
2017-02-07 02:00:00,6,2,7,2,10.0,6.0
2017-02-07 03:00:00,4,2,7,3,6.0,10.0
2017-02-07 04:00:00,6,2,7,4,4.0,6.0
2017-02-07 05:00:00,5,2,7,5,6.0,4.0
2017-02-07 06:00:00,2,2,7,6,5.0,6.0
2017-02-07 07:00:00,5,2,7,7,2.0,5.0
2017-02-07 08:00:00,6,2,7,8,5.0,2.0
2017-02-07 09:00:00,9,2,7,9,6.0,5.0
2017-02-07 10:00:00,11,2,7,10,9.0,6.0
2017-02-07 11:00:00,10,2,7,11,11.0,9.0
2017-02-07 12:00:00,12,2,7,12,10.0,11.0
2017-02-07 13:00:00,9,2,7,13,12.0,10.0
2017-02-07 14:00:00,8,2,7,14,9.0,12.0
2017-02-07 15:00:00,12,2,7,15,8.0,9.0
2017-02-07 16:00:00,12,2,7,16,12.0,8.0
2017-02-07 17:00:00,14,2,7,17,12.0,12.0
2017-02-07 18:00:00,15,2,7,18,14.0,12.0
2017-02-07 19:00:00,9,2,7,19,15.0,14.0
2017-02-07 20:00:00,17,2,7,20,9.0,15.0
2017-02-07 21:00:00,12,2,7,21,17.0,9.0
2017-02-07 22:00:00,10,2,7,22,12.0,17.0
2017-02-07 23:00:00,12,2,7,23,10.0,12.0
2017-02-08 00:00:00,13,2,8,0,12.0,10.0
2017-02-08 01:00:00,8,2,8,1,13.0,12.0
2017-02-08 02:00:00,5,2,8,2,8.0,13.0
2017-02-08 03:00:00,4,2,8,3,5.0,8.0
2017-02-08 04:00:00,4,2,8,4,4.0,5.0
2017-02-08 05:00:00,5,2,8,5,4.0,4.0
2017-02-08 06:00:00,6,2,8,6,5.0,4.0
2017-02-08 07:00:00,4,2,8,7,6.0,5.0
2017-02-08 08:00:00,7,2,8,8,4.0,6.0
2017-02-08 09:00:00,8,2,8,9,7.0,4.0
2017-02-08 10:00:00,8,2,8,10,8.0,7.0
2017-02-08 11:00:00,12,2,8,11,8.0,8.0
2017-02-08 12:00:00,11,2,8,12,12.0,8.0
2017-02-08 13:00:00,12,2,8,13,11.0,12.0
2017-02-08 14:00:00,15,2,8,14,12.0,11.0
2017-02-08 15:00:00,11,2,8,15,15.0,12.0
2017-02-08 16:00:00,8,2,8,16,11.0,15.0
2017-02-08 17:00:00,13,2,8,17,8.0,11.0
2017-02-08 18:00:00,8,2,8,18,13.0,8.0
2017-02-08 19:00:00,5,2,8,19,8.0,13.0
2017-02-08 20:00:00,8,2,8,20,5.0,8.0
2017-02-08 21:00:00,9,2,8,21,8.0,5.0
2017-02-08 22:00:00,9,2,8,22,9.0,8.0
2017-02-08 23:00:00,6,2,8,23,9.0,9.0
2017-02-09 00:00:00,9,2,9,0,6.0,9.0
2017-02-09 01:00:00,6,2,9,1,9.0,6.0
2017-02-09 02:00:00,6,2,9,2,6.0,9.0
2017-02-09 03:00:00,6,2,9,3,6.0,6.0
2017-02-09 04:00:00,3,2,9,4,6.0,6.0
2017-02-09 05:00:00,2,2,9,5,3.0,6.0
2017-02-09 06:00:00,8,2,9,6,2.0,3.0
2017-02-09 07:00:00,4,2,9,7,8.0,2.0
2017-02-09 08:00:00,7,2,9,8,4.0,8.0
2017-02-09 09:00:00,12,2,9,9,7.0,4.0
2017-02-09 10:00:00,11,2,9,10,12.0,7.0
2017-02-09 11:00:00,7,2,9,11,11.0,12.0
2017-02-09 12:00:00,14,2,9,12,7.0,11.0
2017-02-09 13:00:00,9,2,9,13,14.0,7.0
2017-02-09 14:00:00,13,2,9,14,9.0,14.0
2017-02-09 15:00:00,11,2,9,15,13.0,9.0
2017-02-09 16:00:00,12,2,9,16,11.0,13.0
2017-02-09 17:00:00,12,2,9,17,12.0,11.0
2017-02-09 18:00:00,8,2,9,18,12.0,12.0
2017-02-09 19:00:00,12,2,9,19,8.0,12.0
2017-02-09 20:00:00,8,2,9,20,12.0,8.0
2017-02-09 21:00:00,13,2,9,21,8.0,12.0
2017-02-09 22:00:00,11,2,9,22,13.0,8.0
2017-02-09 23:00:00,10,2,9,23,11.0,13.0
2017-02-10 00:00:00,6,2,10,0,10.0,11.0
