,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2015-11-21 00:00:00,15,11,21,0,22.0,18.0
2015-11-21 01:00:00,8,11,21,1,15.0,22.0
2015-11-21 02:00:00,7,11,21,2,8.0,15.0
2015-11-21 03:00:00,7,11,21,3,7.0,8.0
2015-11-21 04:00:00,7,11,21,4,7.0,7.0
2015-11-21 05:00:00,5,11,21,5,7.0,7.0
2015-11-21 06:00:00,6,11,21,6,5.0,7.0
2015-11-21 07:00:00,7,11,21,7,6.0,5.0
2015-11-21 08:00:00,7,11,21,8,7.0,6.0
2015-11-21 09:00:00,12,11,21,9,7.0,7.0
2015-11-21 10:00:00,13,11,21,10,12.0,7.0
2015-11-21 11:00:00,15,11,21,11,13.0,12.0
2015-11-21 12:00:00,17,11,21,12,15.0,13.0
2015-11-21 13:00:00,15,11,21,13,17.0,15.0
2015-11-21 14:00:00,16,11,21,14,15.0,17.0
2015-11-21 15:00:00,22,11,21,15,16.0,15.0
2015-11-21 16:00:00,13,11,21,16,22.0,16.0
2015-11-21 17:00:00,12,11,21,17,13.0,22.0
2015-11-21 18:00:00,13,11,21,18,12.0,13.0
2015-11-21 19:00:00,15,11,21,19,13.0,12.0
2015-11-21 20:00:00,16,11,21,20,15.0,13.0
2015-11-21 21:00:00,11,11,21,21,16.0,15.0
2015-11-21 22:00:00,16,11,21,22,11.0,16.0
2015-11-21 23:00:00,13,11,21,23,16.0,11.0
2015-11-22 00:00:00,10,11,22,0,13.0,16.0
2015-11-22 01:00:00,7,11,22,1,10.0,13.0
2015-11-22 02:00:00,10,11,22,2,7.0,10.0
2015-11-22 03:00:00,9,11,22,3,10.0,7.0
2015-11-22 04:00:00,4,11,22,4,9.0,10.0
2015-11-22 05:00:00,3,11,22,5,4.0,9.0
2015-11-22 06:00:00,5,11,22,6,3.0,4.0
2015-11-22 07:00:00,8,11,22,7,5.0,3.0
2015-11-22 08:00:00,6,11,22,8,8.0,5.0
2015-11-22 09:00:00,11,11,22,9,6.0,8.0
2015-11-22 10:00:00,12,11,22,10,11.0,6.0
2015-11-22 11:00:00,13,11,22,11,12.0,11.0
2015-11-22 12:00:00,16,11,22,12,13.0,12.0
2015-11-22 13:00:00,12,11,22,13,16.0,13.0
2015-11-22 14:00:00,14,11,22,14,12.0,16.0
2015-11-22 15:00:00,12,11,22,15,14.0,12.0
2015-11-22 16:00:00,13,11,22,16,12.0,14.0
2015-11-22 17:00:00,15,11,22,17,13.0,12.0
2015-11-22 18:00:00,17,11,22,18,15.0,13.0
2015-11-22 19:00:00,18,11,22,19,17.0,15.0
2015-11-22 20:00:00,14,11,22,20,18.0,17.0
2015-11-22 21:00:00,19,11,22,21,14.0,18.0
2015-11-22 22:00:00,20,11,22,22,19.0,14.0
2015-11-22 23:00:00,19,11,22,23,20.0,19.0
2015-11-23 00:00:00,18,11,23,0,19.0,20.0
2015-11-23 01:00:00,6,11,23,1,18.0,19.0
2015-11-23 02:00:00,6,11,23,2,6.0,18.0
2015-11-23 03:00:00,7,11,23,3,6.0,6.0
2015-11-23 04:00:00,3,11,23,4,7.0,6.0
2015-11-23 05:00:00,6,11,23,5,3.0,7.0
2015-11-23 06:00:00,6,11,23,6,6.0,3.0
2015-11-23 07:00:00,7,11,23,7,6.0,6.0
2015-11-23 08:00:00,11,11,23,8,7.0,6.0
2015-11-23 09:00:00,11,11,23,9,11.0,7.0
2015-11-23 10:00:00,14,11,23,10,11.0,11.0
2015-11-23 11:00:00,14,11,23,11,14.0,11.0
2015-11-23 12:00:00,14,11,23,12,14.0,14.0
2015-11-23 13:00:00,10,11,23,13,14.0,14.0
2015-11-23 14:00:00,13,11,23,14,10.0,14.0
2015-11-23 15:00:00,12,11,23,15,13.0,10.0
2015-11-23 16:00:00,10,11,23,16,12.0,13.0
2015-11-23 17:00:00,15,11,23,17,10.0,12.0
2015-11-23 18:00:00,9,11,23,18,15.0,10.0
2015-11-23 19:00:00,13,11,23,19,9.0,15.0
2015-11-23 20:00:00,9,11,23,20,13.0,9.0
2015-11-23 21:00:00,8,11,23,21,9.0,13.0
2015-11-23 22:00:00,10,11,23,22,8.0,9.0
2015-11-23 23:00:00,6,11,23,23,10.0,8.0
2015-11-24 00:00:00,8,11,24,0,6.0,10.0
2015-11-24 01:00:00,5,11,24,1,8.0,6.0
2015-11-24 02:00:00,7,11,24,2,5.0,8.0
2015-11-24 03:00:00,4,11,24,3,7.0,5.0
2015-11-24 04:00:00,5,11,24,4,4.0,7.0
2015-11-24 05:00:00,5,11,24,5,5.0,4.0
2015-11-24 06:00:00,2,11,24,6,5.0,5.0
2015-11-24 07:00:00,6,11,24,7,2.0,5.0
2015-11-24 08:00:00,7,11,24,8,6.0,2.0
2015-11-24 09:00:00,4,11,24,9,7.0,6.0
2015-11-24 10:00:00,10,11,24,10,4.0,7.0
2015-11-24 11:00:00,8,11,24,11,10.0,4.0
2015-11-24 12:00:00,8,11,24,12,8.0,10.0
2015-11-24 13:00:00,4,11,24,13,8.0,8.0
2015-11-24 14:00:00,7,11,24,14,4.0,8.0
2015-11-24 15:00:00,3,11,24,15,7.0,4.0
2015-11-24 16:00:00,7,11,24,16,3.0,7.0
2015-11-24 17:00:00,7,11,24,17,7.0,3.0
2015-11-24 18:00:00,14,11,24,18,7.0,7.0
2015-11-24 19:00:00,9,11,24,19,14.0,7.0
2015-11-24 20:00:00,3,11,24,20,9.0,14.0
2015-11-24 21:00:00,4,11,24,21,3.0,9.0
2015-11-24 22:00:00,6,11,24,22,4.0,3.0
2015-11-24 23:00:00,4,11,24,23,6.0,4.0
2015-11-25 00:00:00,6,11,25,0,4.0,6.0
2015-11-25 01:00:00,4,11,25,1,6.0,4.0
2015-11-25 02:00:00,6,11,25,2,4.0,6.0
2015-11-25 03:00:00,2,11,25,3,6.0,4.0
2015-11-25 04:00:00,4,11,25,4,2.0,6.0
2015-11-25 05:00:00,4,11,25,5,4.0,2.0
2015-11-25 06:00:00,3,11,25,6,4.0,4.0
2015-11-25 07:00:00,2,11,25,7,3.0,4.0
2015-11-25 08:00:00,3,11,25,8,2.0,3.0
2015-11-25 09:00:00,4,11,25,9,3.0,2.0
2015-11-25 10:00:00,3,11,25,10,4.0,3.0
2015-11-25 11:00:00,6,11,25,11,3.0,4.0
2015-11-25 12:00:00,8,11,25,12,6.0,3.0
2015-11-25 13:00:00,3,11,25,13,8.0,6.0
2015-11-25 14:00:00,6,11,25,14,3.0,8.0
2015-11-25 15:00:00,4,11,25,15,6.0,3.0
2015-11-25 16:00:00,4,11,25,16,4.0,6.0
2015-11-25 17:00:00,8,11,25,17,4.0,4.0
2015-11-25 18:00:00,6,11,25,18,8.0,4.0
2015-11-25 19:00:00,3,11,25,19,6.0,8.0
2015-11-25 20:00:00,5,11,25,20,3.0,6.0
2015-11-25 21:00:00,7,11,25,21,5.0,3.0
2015-11-25 22:00:00,4,11,25,22,7.0,5.0
2015-11-25 23:00:00,3,11,25,23,4.0,7.0
2015-11-26 00:00:00,5,11,26,0,3.0,4.0
2015-11-26 01:00:00,2,11,26,1,5.0,3.0
2015-11-26 02:00:00,5,11,26,2,2.0,5.0
2015-11-26 03:00:00,10,11,26,3,5.0,2.0
2015-11-26 04:00:00,5,11,26,4,10.0,5.0
2015-11-26 05:00:00,5,11,26,5,5.0,10.0
2015-11-26 06:00:00,8,11,26,6,5.0,5.0
2015-11-26 07:00:00,5,11,26,7,8.0,5.0
2015-11-26 08:00:00,2,11,26,8,5.0,8.0
2015-11-26 09:00:00,6,11,26,9,2.0,5.0
2015-11-26 10:00:00,5,11,26,10,6.0,2.0
2015-11-26 11:00:00,4,11,26,11,5.0,6.0
2015-11-26 12:00:00,9,11,26,12,4.0,5.0
2015-11-26 13:00:00,6,11,26,13,9.0,4.0
2015-11-26 14:00:00,8,11,26,14,6.0,9.0
2015-11-26 15:00:00,8,11,26,15,8.0,6.0
2015-11-26 16:00:00,7,11,26,16,8.0,8.0
2015-11-26 17:00:00,7,11,26,17,7.0,8.0
2015-11-26 18:00:00,6,11,26,18,7.0,7.0
2015-11-26 19:00:00,7,11,26,19,6.0,7.0
2015-11-26 20:00:00,9,11,26,20,7.0,6.0
2015-11-26 21:00:00,4,11,26,21,9.0,7.0
2015-11-26 22:00:00,3,11,26,22,4.0,9.0
2015-11-26 23:00:00,6,11,26,23,3.0,4.0
2015-11-27 00:00:00,3,11,27,0,6.0,3.0
2015-11-27 01:00:00,6,11,27,1,3.0,6.0
2015-11-27 02:00:00,2,11,27,2,6.0,3.0
2015-11-27 03:00:00,1,11,27,3,2.0,6.0
2015-11-27 04:00:00,3,11,27,4,1.0,2.0
2015-11-27 05:00:00,1,11,27,5,3.0,1.0
2015-11-27 06:00:00,3,11,27,6,1.0,3.0
2015-11-27 07:00:00,5,11,27,7,3.0,1.0
2015-11-27 08:00:00,7,11,27,8,5.0,3.0
2015-11-27 09:00:00,6,11,27,9,7.0,5.0
2015-11-27 10:00:00,5,11,27,10,6.0,7.0
2015-11-27 11:00:00,7,11,27,11,5.0,6.0
2015-11-27 12:00:00,5,11,27,12,7.0,5.0
2015-11-27 13:00:00,6,11,27,13,5.0,7.0
2015-11-27 14:00:00,5,11,27,14,6.0,5.0
2015-11-27 15:00:00,6,11,27,15,5.0,6.0
2015-11-27 16:00:00,4,11,27,16,6.0,5.0
2015-11-27 17:00:00,4,11,27,17,4.0,6.0
2015-11-27 18:00:00,6,11,27,18,4.0,4.0
2015-11-27 19:00:00,6,11,27,19,6.0,4.0
2015-11-27 20:00:00,5,11,27,20,6.0,6.0
2015-11-27 21:00:00,4,11,27,21,5.0,6.0
2015-11-27 22:00:00,8,11,27,22,4.0,5.0
2015-11-27 23:00:00,5,11,27,23,8.0,4.0
2015-11-28 00:00:00,4,11,28,0,5.0,8.0
2015-11-28 01:00:00,3,11,28,1,4.0,5.0
2015-11-28 02:00:00,5,11,28,2,3.0,4.0
2015-11-28 03:00:00,2,11,28,3,5.0,3.0
2015-11-28 04:00:00,4,11,28,4,2.0,5.0
2015-11-28 05:00:00,5,11,28,5,4.0,2.0
2015-11-28 06:00:00,6,11,28,6,5.0,4.0
2015-11-28 07:00:00,1,11,28,7,6.0,5.0
2015-11-28 08:00:00,1,11,28,8,1.0,6.0
2015-11-28 09:00:00,5,11,28,9,1.0,1.0
2015-11-28 10:00:00,9,11,28,10,5.0,1.0
2015-11-28 11:00:00,5,11,28,11,9.0,5.0
2015-11-28 12:00:00,5,11,28,12,5.0,9.0
2015-11-28 13:00:00,5,11,28,13,5.0,5.0
2015-11-28 14:00:00,9,11,28,14,5.0,5.0
2015-11-28 15:00:00,3,11,28,15,9.0,5.0
2015-11-28 16:00:00,6,11,28,16,3.0,9.0
2015-11-28 17:00:00,1,11,28,17,6.0,3.0
2015-11-28 18:00:00,6,11,28,18,1.0,6.0
2015-11-28 19:00:00,4,11,28,19,6.0,1.0
2015-11-28 20:00:00,3,11,28,20,4.0,6.0
2015-11-28 21:00:00,3,11,28,21,3.0,4.0
2015-11-28 22:00:00,4,11,28,22,3.0,3.0
2015-11-28 23:00:00,4,11,28,23,4.0,3.0
2015-11-29 00:00:00,2,11,29,0,4.0,4.0
2015-11-29 01:00:00,5,11,29,1,2.0,4.0
2015-11-29 02:00:00,3,11,29,2,5.0,2.0
2015-11-29 03:00:00,6,11,29,3,3.0,5.0
2015-11-29 04:00:00,2,11,29,4,6.0,3.0
2015-11-29 05:00:00,3,11,29,5,2.0,6.0
2015-11-29 06:00:00,5,11,29,6,3.0,2.0
2015-11-29 07:00:00,9,11,29,7,5.0,3.0
2015-11-29 08:00:00,5,11,29,8,9.0,5.0
2015-11-29 09:00:00,6,11,29,9,5.0,9.0
2015-11-29 10:00:00,3,11,29,10,6.0,5.0
2015-11-29 11:00:00,5,11,29,11,3.0,6.0
2015-11-29 12:00:00,2,11,29,12,5.0,3.0
2015-11-29 13:00:00,2,11,29,13,2.0,5.0
2015-11-29 14:00:00,5,11,29,14,2.0,2.0
2015-11-29 15:00:00,5,11,29,15,5.0,2.0
2015-11-29 16:00:00,6,11,29,16,5.0,5.0
2015-11-29 17:00:00,5,11,29,17,6.0,5.0
2015-11-29 18:00:00,4,11,29,18,5.0,6.0
2015-11-29 19:00:00,5,11,29,19,4.0,5.0
2015-11-29 20:00:00,3,11,29,20,5.0,4.0
2015-11-29 21:00:00,5,11,29,21,3.0,5.0
2015-11-29 22:00:00,4,11,29,22,5.0,3.0
2015-11-29 23:00:00,3,11,29,23,4.0,5.0
2015-11-30 00:00:00,5,11,30,0,3.0,4.0
2015-11-30 01:00:00,2,11,30,1,5.0,3.0
2015-11-30 02:00:00,4,11,30,2,2.0,5.0
2015-11-30 03:00:00,5,11,30,3,4.0,2.0
2015-11-30 04:00:00,5,11,30,4,5.0,4.0
2015-11-30 05:00:00,1,11,30,5,5.0,5.0
2015-11-30 06:00:00,1,11,30,6,1.0,5.0
2015-11-30 07:00:00,2,11,30,7,1.0,1.0
2015-11-30 08:00:00,2,11,30,8,2.0,1.0
2015-11-30 09:00:00,6,11,30,9,2.0,2.0
2015-11-30 10:00:00,8,11,30,10,6.0,2.0
2015-11-30 11:00:00,6,11,30,11,8.0,6.0
2015-11-30 12:00:00,10,11,30,12,6.0,8.0
2015-11-30 13:00:00,5,11,30,13,10.0,6.0
2015-11-30 14:00:00,3,11,30,14,5.0,10.0
2015-11-30 15:00:00,6,11,30,15,3.0,5.0
2015-11-30 16:00:00,7,11,30,16,6.0,3.0
2015-11-30 17:00:00,7,11,30,17,7.0,6.0
2015-11-30 18:00:00,5,11,30,18,7.0,7.0
2015-11-30 19:00:00,7,11,30,19,5.0,7.0
2015-11-30 20:00:00,5,11,30,20,7.0,5.0
2015-11-30 21:00:00,3,11,30,21,5.0,7.0
2015-11-30 22:00:00,6,11,30,22,3.0,5.0
2015-11-30 23:00:00,2,11,30,23,6.0,3.0
2015-12-01 00:00:00,4,12,1,0,2.0,6.0
2015-12-01 01:00:00,3,12,1,1,4.0,2.0
2015-12-01 02:00:00,4,12,1,2,3.0,4.0
2015-12-01 03:00:00,4,12,1,3,4.0,3.0
2015-12-01 04:00:00,7,12,1,4,4.0,4.0
2015-12-01 05:00:00,3,12,1,5,7.0,4.0
2015-12-01 06:00:00,4,12,1,6,3.0,7.0
2015-12-01 07:00:00,2,12,1,7,4.0,3.0
2015-12-01 08:00:00,5,12,1,8,2.0,4.0
2015-12-01 09:00:00,3,12,1,9,5.0,2.0
2015-12-01 10:00:00,3,12,1,10,3.0,5.0
2015-12-01 11:00:00,4,12,1,11,3.0,3.0
2015-12-01 12:00:00,5,12,1,12,4.0,3.0
2015-12-01 13:00:00,5,12,1,13,5.0,4.0
2015-12-01 14:00:00,7,12,1,14,5.0,5.0
2015-12-01 15:00:00,8,12,1,15,7.0,5.0
2015-12-01 16:00:00,7,12,1,16,8.0,7.0
2015-12-01 17:00:00,9,12,1,17,7.0,8.0
2015-12-01 18:00:00,6,12,1,18,9.0,7.0
2015-12-01 19:00:00,3,12,1,19,6.0,9.0
2015-12-01 20:00:00,6,12,1,20,3.0,6.0
2015-12-01 21:00:00,10,12,1,21,6.0,3.0
2015-12-01 22:00:00,8,12,1,22,10.0,6.0
2015-12-01 23:00:00,7,12,1,23,8.0,10.0
2015-12-02 00:00:00,5,12,2,0,7.0,8.0
2015-12-02 01:00:00,6,12,2,1,5.0,7.0
2015-12-02 02:00:00,6,12,2,2,6.0,5.0
2015-12-02 03:00:00,4,12,2,3,6.0,6.0
2015-12-02 04:00:00,5,12,2,4,4.0,6.0
2015-12-02 05:00:00,2,12,2,5,5.0,4.0
2015-12-02 06:00:00,3,12,2,6,2.0,5.0
2015-12-02 07:00:00,5,12,2,7,3.0,2.0
2015-12-02 08:00:00,2,12,2,8,5.0,3.0
2015-12-02 09:00:00,4,12,2,9,2.0,5.0
2015-12-02 10:00:00,5,12,2,10,4.0,2.0
2015-12-02 11:00:00,6,12,2,11,5.0,4.0
2015-12-02 12:00:00,3,12,2,12,6.0,5.0
2015-12-02 13:00:00,8,12,2,13,3.0,6.0
2015-12-02 14:00:00,4,12,2,14,8.0,3.0
2015-12-02 15:00:00,5,12,2,15,4.0,8.0
2015-12-02 16:00:00,4,12,2,16,5.0,4.0
2015-12-02 17:00:00,8,12,2,17,4.0,5.0
2015-12-02 18:00:00,5,12,2,18,8.0,4.0
2015-12-02 19:00:00,2,12,2,19,5.0,8.0
2015-12-02 20:00:00,7,12,2,20,2.0,5.0
2015-12-02 21:00:00,5,12,2,21,7.0,2.0
2015-12-02 22:00:00,6,12,2,22,5.0,7.0
2015-12-02 23:00:00,3,12,2,23,6.0,5.0
2015-12-03 00:00:00,1,12,3,0,3.0,6.0
2015-12-03 01:00:00,2,12,3,1,1.0,3.0
2015-12-03 02:00:00,3,12,3,2,2.0,1.0
2015-12-03 03:00:00,2,12,3,3,3.0,2.0
2015-12-03 04:00:00,3,12,3,4,2.0,3.0
2015-12-03 05:00:00,4,12,3,5,3.0,2.0
2015-12-03 06:00:00,5,12,3,6,4.0,3.0
2015-12-03 07:00:00,5,12,3,7,5.0,4.0
2015-12-03 08:00:00,1,12,3,8,5.0,5.0
2015-12-03 09:00:00,5,12,3,9,1.0,5.0
2015-12-03 10:00:00,8,12,3,10,5.0,1.0
2015-12-03 11:00:00,3,12,3,11,8.0,5.0
2015-12-03 12:00:00,8,12,3,12,3.0,8.0
2015-12-03 13:00:00,8,12,3,13,8.0,3.0
2015-12-03 14:00:00,4,12,3,14,8.0,8.0
2015-12-03 15:00:00,3,12,3,15,4.0,8.0
2015-12-03 16:00:00,3,12,3,16,3.0,4.0
2015-12-03 17:00:00,4,12,3,17,3.0,3.0
2015-12-03 18:00:00,5,12,3,18,4.0,3.0
2015-12-03 19:00:00,3,12,3,19,5.0,4.0
2015-12-03 20:00:00,5,12,3,20,3.0,5.0
2015-12-03 21:00:00,5,12,3,21,5.0,3.0
2015-12-03 22:00:00,5,12,3,22,5.0,5.0
2015-12-03 23:00:00,6,12,3,23,5.0,5.0
2015-12-04 00:00:00,2,12,4,0,6.0,5.0
2015-12-04 01:00:00,6,12,4,1,2.0,6.0
2015-12-04 02:00:00,5,12,4,2,6.0,2.0
2015-12-04 03:00:00,3,12,4,3,5.0,6.0
2015-12-04 04:00:00,2,12,4,4,3.0,5.0
2015-12-04 05:00:00,5,12,4,5,2.0,3.0
2015-12-04 06:00:00,4,12,4,6,5.0,2.0
2015-12-04 07:00:00,2,12,4,7,4.0,5.0
2015-12-04 08:00:00,4,12,4,8,2.0,4.0
2015-12-04 09:00:00,3,12,4,9,4.0,2.0
2015-12-04 10:00:00,3,12,4,10,3.0,4.0
2015-12-04 11:00:00,5,12,4,11,3.0,3.0
2015-12-04 12:00:00,4,12,4,12,5.0,3.0
2015-12-04 13:00:00,7,12,4,13,4.0,5.0
2015-12-04 14:00:00,2,12,4,14,7.0,4.0
2015-12-04 15:00:00,2,12,4,15,2.0,7.0
2015-12-04 16:00:00,5,12,4,16,2.0,2.0
2015-12-04 17:00:00,2,12,4,17,5.0,2.0
2015-12-04 18:00:00,5,12,4,18,2.0,5.0
2015-12-04 19:00:00,4,12,4,19,5.0,2.0
2015-12-04 20:00:00,6,12,4,20,4.0,5.0
2015-12-04 21:00:00,5,12,4,21,6.0,4.0
2015-12-04 22:00:00,4,12,4,22,5.0,6.0
2015-12-04 23:00:00,2,12,4,23,4.0,5.0
2015-12-05 00:00:00,4,12,5,0,2.0,4.0
2015-12-05 01:00:00,3,12,5,1,4.0,2.0
2015-12-05 02:00:00,2,12,5,2,3.0,4.0
2015-12-05 03:00:00,2,12,5,3,2.0,3.0
2015-12-05 04:00:00,2,12,5,4,2.0,2.0
2015-12-05 05:00:00,3,12,5,5,2.0,2.0
2015-12-05 06:00:00,1,12,5,6,3.0,2.0
2015-12-05 07:00:00,5,12,5,7,1.0,3.0
2015-12-05 08:00:00,2,12,5,8,5.0,1.0
2015-12-05 09:00:00,2,12,5,9,2.0,5.0
2015-12-05 10:00:00,1,12,5,10,2.0,2.0
2015-12-05 11:00:00,6,12,5,11,1.0,2.0
2015-12-05 12:00:00,3,12,5,12,6.0,1.0
2015-12-05 13:00:00,3,12,5,13,3.0,6.0
2015-12-05 14:00:00,4,12,5,14,3.0,3.0
2015-12-05 15:00:00,1,12,5,15,4.0,3.0
2015-12-05 16:00:00,2,12,5,16,1.0,4.0
2015-12-05 17:00:00,5,12,5,17,2.0,1.0
2015-12-05 18:00:00,1,12,5,18,5.0,2.0
2015-12-05 19:00:00,2,12,5,19,1.0,5.0
2015-12-05 20:00:00,4,12,5,20,2.0,1.0
2015-12-05 21:00:00,5,12,5,21,4.0,2.0
2015-12-05 22:00:00,3,12,5,22,5.0,4.0
2015-12-05 23:00:00,2,12,5,23,3.0,5.0
2015-12-06 00:00:00,3,12,6,0,2.0,3.0
2015-12-06 01:00:00,2,12,6,1,3.0,2.0
2015-12-06 02:00:00,5,12,6,2,2.0,3.0
2015-12-06 03:00:00,5,12,6,3,5.0,2.0
2015-12-06 04:00:00,3,12,6,4,5.0,5.0
2015-12-06 05:00:00,2,12,6,5,3.0,5.0
2015-12-06 06:00:00,4,12,6,6,2.0,3.0
2015-12-06 07:00:00,2,12,6,7,4.0,2.0
2015-12-06 08:00:00,3,12,6,8,2.0,4.0
2015-12-06 09:00:00,4,12,6,9,3.0,2.0
2015-12-06 10:00:00,3,12,6,10,4.0,3.0
2015-12-06 11:00:00,6,12,6,11,3.0,4.0
2015-12-06 12:00:00,2,12,6,12,6.0,3.0
2015-12-06 13:00:00,2,12,6,13,2.0,6.0
2015-12-06 14:00:00,3,12,6,14,2.0,2.0
2015-12-06 15:00:00,4,12,6,15,3.0,2.0
2015-12-06 16:00:00,5,12,6,16,4.0,3.0
2015-12-06 17:00:00,4,12,6,17,5.0,4.0
2015-12-06 18:00:00,1,12,6,18,4.0,5.0
2015-12-06 19:00:00,3,12,6,19,1.0,4.0
2015-12-06 20:00:00,5,12,6,20,3.0,1.0
2015-12-06 21:00:00,6,12,6,21,5.0,3.0
2015-12-06 22:00:00,6,12,6,22,6.0,5.0
2015-12-06 23:00:00,6,12,6,23,6.0,6.0
2015-12-07 00:00:00,3,12,7,0,6.0,6.0
2015-12-07 01:00:00,3,12,7,1,3.0,6.0
2015-12-07 02:00:00,2,12,7,2,3.0,3.0
2015-12-07 03:00:00,4,12,7,3,2.0,3.0
2015-12-07 04:00:00,4,12,7,4,4.0,2.0
2015-12-07 05:00:00,4,12,7,5,4.0,4.0
2015-12-07 06:00:00,3,12,7,6,4.0,4.0
2015-12-07 07:00:00,4,12,7,7,3.0,4.0
2015-12-07 08:00:00,3,12,7,8,4.0,3.0
2015-12-07 09:00:00,4,12,7,9,3.0,4.0
2015-12-07 10:00:00,7,12,7,10,4.0,3.0
2015-12-07 11:00:00,2,12,7,11,7.0,4.0
2015-12-07 12:00:00,6,12,7,12,2.0,7.0
2015-12-07 13:00:00,3,12,7,13,6.0,2.0
2015-12-07 14:00:00,5,12,7,14,3.0,6.0
2015-12-07 15:00:00,4,12,7,15,5.0,3.0
2015-12-07 16:00:00,7,12,7,16,4.0,5.0
2015-12-07 17:00:00,4,12,7,17,7.0,4.0
2015-12-07 18:00:00,5,12,7,18,4.0,7.0
2015-12-07 19:00:00,7,12,7,19,5.0,4.0
2015-12-07 20:00:00,1,12,7,20,7.0,5.0
2015-12-07 21:00:00,3,12,7,21,1.0,7.0
2015-12-07 22:00:00,3,12,7,22,3.0,1.0
2015-12-07 23:00:00,2,12,7,23,3.0,3.0
2015-12-08 00:00:00,5,12,8,0,2.0,3.0
2015-12-08 01:00:00,5,12,8,1,5.0,2.0
2015-12-08 02:00:00,2,12,8,2,5.0,5.0
2015-12-08 03:00:00,3,12,8,3,2.0,5.0
2015-12-08 04:00:00,5,12,8,4,3.0,2.0
2015-12-08 05:00:00,3,12,8,5,5.0,3.0
2015-12-08 06:00:00,3,12,8,6,3.0,5.0
2015-12-08 07:00:00,3,12,8,7,3.0,3.0
2015-12-08 08:00:00,4,12,8,8,3.0,3.0
2015-12-08 09:00:00,5,12,8,9,4.0,3.0
2015-12-08 10:00:00,7,12,8,10,5.0,4.0
2015-12-08 11:00:00,4,12,8,11,7.0,5.0
2015-12-08 12:00:00,3,12,8,12,4.0,7.0
2015-12-08 13:00:00,5,12,8,13,3.0,4.0
2015-12-08 14:00:00,5,12,8,14,5.0,3.0
2015-12-08 15:00:00,3,12,8,15,5.0,5.0
2015-12-08 16:00:00,6,12,8,16,3.0,5.0
2015-12-08 17:00:00,5,12,8,17,6.0,3.0
2015-12-08 18:00:00,5,12,8,18,5.0,6.0
2015-12-08 19:00:00,6,12,8,19,5.0,5.0
2015-12-08 20:00:00,2,12,8,20,6.0,5.0
2015-12-08 21:00:00,2,12,8,21,2.0,6.0
2015-12-08 22:00:00,3,12,8,22,2.0,2.0
2015-12-08 23:00:00,3,12,8,23,3.0,2.0
2015-12-09 00:00:00,2,12,9,0,3.0,3.0
2015-12-09 01:00:00,4,12,9,1,2.0,3.0
2015-12-09 02:00:00,1,12,9,2,4.0,2.0
2015-12-09 03:00:00,3,12,9,3,1.0,4.0
2015-12-09 04:00:00,5,12,9,4,3.0,1.0
2015-12-09 05:00:00,4,12,9,5,5.0,3.0
2015-12-09 06:00:00,2,12,9,6,4.0,5.0
2015-12-09 07:00:00,2,12,9,7,2.0,4.0
2015-12-09 08:00:00,2,12,9,8,2.0,2.0
2015-12-09 09:00:00,4,12,9,9,2.0,2.0
2015-12-09 10:00:00,6,12,9,10,4.0,2.0
2015-12-09 11:00:00,8,12,9,11,6.0,4.0
2015-12-09 12:00:00,7,12,9,12,8.0,6.0
2015-12-09 13:00:00,4,12,9,13,7.0,8.0
2015-12-09 14:00:00,7,12,9,14,4.0,7.0
2015-12-09 15:00:00,6,12,9,15,7.0,4.0
2015-12-09 16:00:00,3,12,9,16,6.0,7.0
2015-12-09 17:00:00,5,12,9,17,3.0,6.0
2015-12-09 18:00:00,5,12,9,18,5.0,3.0
2015-12-09 19:00:00,2,12,9,19,5.0,5.0
2015-12-09 20:00:00,1,12,9,20,2.0,5.0
2015-12-09 21:00:00,3,12,9,21,1.0,2.0
2015-12-09 22:00:00,5,12,9,22,3.0,1.0
2015-12-09 23:00:00,2,12,9,23,5.0,3.0
2015-12-10 00:00:00,2,12,10,0,2.0,5.0
2015-12-10 01:00:00,1,12,10,1,2.0,2.0
2015-12-10 02:00:00,3,12,10,2,1.0,2.0
2015-12-10 03:00:00,1,12,10,3,3.0,1.0
2015-12-10 04:00:00,3,12,10,4,1.0,3.0
2015-12-10 05:00:00,4,12,10,5,3.0,1.0
2015-12-10 06:00:00,4,12,10,6,4.0,3.0
2015-12-10 07:00:00,1,12,10,7,4.0,4.0
2015-12-10 08:00:00,5,12,10,8,1.0,4.0
2015-12-10 09:00:00,1,12,10,9,5.0,1.0
2015-12-10 10:00:00,4,12,10,10,1.0,5.0
2015-12-10 11:00:00,7,12,10,11,4.0,1.0
2015-12-10 12:00:00,6,12,10,12,7.0,4.0
2015-12-10 13:00:00,6,12,10,13,6.0,7.0
2015-12-10 14:00:00,3,12,10,14,6.0,6.0
2015-12-10 15:00:00,4,12,10,15,3.0,6.0
2015-12-10 16:00:00,5,12,10,16,4.0,3.0
2015-12-10 17:00:00,7,12,10,17,5.0,4.0
2015-12-10 18:00:00,3,12,10,18,7.0,5.0
2015-12-10 19:00:00,4,12,10,19,3.0,7.0
2015-12-10 20:00:00,3,12,10,20,4.0,3.0
2015-12-10 21:00:00,4,12,10,21,3.0,4.0
2015-12-10 22:00:00,5,12,10,22,4.0,3.0
2015-12-10 23:00:00,3,12,10,23,5.0,4.0
2015-12-11 00:00:00,4,12,11,0,3.0,5.0
